series_id,time,value
WILLMIDCAPGR,2009-07-29,30695.19
WILLMIDCAPGR,2009-07-30,31157.14
WILLMIDCAPGR,2009-07-31,31186.41
WILLMIDCAPGR,2009-08-03,31947.93
WILLMIDCAPGR,2009-08-04,32021.60
WILLMIDCAPGR,2009-08-05,31820.18
WILLMIDCAPGR,2009-08-06,31582.36
WILLMIDCAPGR,2009-08-07,32313.51
WILLMIDCAPGR,2009-08-10,32164.94
WILLMIDCAPGR,2009-08-11,31812.89
WILLMIDCAPGR,2009-08-12,32223.89
WILLMIDCAPGR,2009-08-13,32634.76
WILLMIDCAPGR,2009-08-14,32099.26
WILLMIDCAPGR,2009-08-17,31091.91
WILLMIDCAPGR,2009-08-18,31534.42
WILLMIDCAPGR,2009-08-19,31731.36
WILLMIDCAPGR,2009-08-20,32033.01
WILLMIDCAPGR,2009-08-21,32653.22
WILLMIDCAPGR,2009-08-24,32550.85
WILLMIDCAPGR,2009-08-25,32656.59
WILLMIDCAPGR,2009-08-26,32605.25
WILLMIDCAPGR,2009-08-27,32687.44
WILLMIDCAPGR,2009-08-28,32775.93
WILLMIDCAPGR,2009-08-31,32290.27
WILLMIDCAPGR,2009-09-01,31583.96
WILLMIDCAPGR,2009-09-02,31513.73
WILLMIDCAPGR,2009-09-03,31977.14
WILLMIDCAPGR,2009-09-04,32478.23
WILLMIDCAPGR,2009-09-08,33017.51
WILLMIDCAPGR,2009-09-09,33517.13
WILLMIDCAPGR,2009-09-10,34011.74
WILLMIDCAPGR,2009-09-11,34069.20
WILLMIDCAPGR,2009-09-14,34478.46
WILLMIDCAPGR,2009-09-15,34790.88
WILLMIDCAPGR,2009-09-16,35277.90
WILLMIDCAPGR,2009-09-17,35109.94
WILLMIDCAPGR,2009-09-18,35126.02
WILLMIDCAPGR,2009-09-21,35118.52
WILLMIDCAPGR,2009-09-22,35423.28
WILLMIDCAPGR,2009-09-23,34928.08
WILLMIDCAPGR,2009-09-24,34238.25
WILLMIDCAPGR,2009-09-25,34002.68
WILLMIDCAPGR,2009-09-28,34727.65
WILLMIDCAPGR,2009-09-29,34852.03
WILLMIDCAPGR,2009-09-30,34746.81
WILLMIDCAPGR,2009-10-01,33561.33
WILLMIDCAPGR,2009-10-02,33161.12
WILLMIDCAPGR,2009-10-05,34001.85
WILLMIDCAPGR,2009-10-06,34549.30
WILLMIDCAPGR,2009-10-07,34564.52
WILLMIDCAPGR,2009-10-08,35188.40
WILLMIDCAPGR,2009-10-09,35417.11
WILLMIDCAPGR,2009-10-12,35516.65
WILLMIDCAPGR,2009-10-13,35377.47
WILLMIDCAPGR,2009-10-14,36110.22
WILLMIDCAPGR,2009-10-15,36263.68
WILLMIDCAPGR,2009-10-16,35826.83
WILLMIDCAPGR,2009-10-19,36255.25
WILLMIDCAPGR,2009-10-20,35959.78
WILLMIDCAPGR,2009-10-21,35553.55
WILLMIDCAPGR,2009-10-22,35886.70
WILLMIDCAPGR,2009-10-23,35385.00
WILLMIDCAPGR,2009-10-26,34927.55
WILLMIDCAPGR,2009-10-27,34493.36
WILLMIDCAPGR,2009-10-28,33143.23
WILLMIDCAPGR,2009-10-29,34003.17
WILLMIDCAPGR,2009-10-30,32991.21
WILLMIDCAPGR,2009-11-02,33190.27
WILLMIDCAPGR,2009-11-03,33709.21
WILLMIDCAPGR,2009-11-04,33629.00
WILLMIDCAPGR,2009-11-05,34426.05
WILLMIDCAPGR,2009-11-06,34415.13
WILLMIDCAPGR,2009-11-09,35257.14
WILLMIDCAPGR,2009-11-10,35227.35
WILLMIDCAPGR,2009-11-11,35454.67
WILLMIDCAPGR,2009-11-12,34839.21
WILLMIDCAPGR,2009-11-13,35205.33
WILLMIDCAPGR,2009-11-16,35886.54
WILLMIDCAPGR,2009-11-17,35831.18
WILLMIDCAPGR,2009-11-18,35552.98
WILLMIDCAPGR,2009-11-19,34831.88
WILLMIDCAPGR,2009-11-20,34598.89
WILLMIDCAPGR,2009-11-23,34959.20
WILLMIDCAPGR,2009-11-24,34858.48
WILLMIDCAPGR,2009-11-25,35155.09
WILLMIDCAPGR,2009-11-27,34434.32
WILLMIDCAPGR,2009-11-30,34423.28
WILLMIDCAPGR,2009-12-01,35061.91
WILLMIDCAPGR,2009-12-02,35229.38
WILLMIDCAPGR,2009-12-03,34879.60
WILLMIDCAPGR,2009-12-04,35293.71
WILLMIDCAPGR,2009-12-07,35245.97
WILLMIDCAPGR,2009-12-08,34946.90
WILLMIDCAPGR,2009-12-09,35050.01
WILLMIDCAPGR,2009-12-10,35295.30
WILLMIDCAPGR,2009-12-11,35463.14
WILLMIDCAPGR,2009-12-14,36043.92
WILLMIDCAPGR,2009-12-15,36065.42
WILLMIDCAPGR,2009-12-16,36252.11
WILLMIDCAPGR,2009-12-17,35829.26
WILLMIDCAPGR,2009-12-18,36057.84
WILLMIDCAPGR,2009-12-21,36553.34
WILLMIDCAPGR,2009-12-22,36921.67
WILLMIDCAPGR,2009-12-23,37274.91
WILLMIDCAPGR,2009-12-24,37464.52
WILLMIDCAPGR,2009-12-28,37434.46
WILLMIDCAPGR,2009-12-29,37292.03
WILLMIDCAPGR,2009-12-30,37237.16
WILLMIDCAPGR,2009-12-31,36850.42
WILLMIDCAPGR,2010-01-04,37641.85
WILLMIDCAPGR,2010-01-05,37903.76
WILLMIDCAPGR,2010-01-06,38122.58
WILLMIDCAPGR,2010-01-07,38278.60
WILLMIDCAPGR,2010-01-08,38618.23
WILLMIDCAPGR,2010-01-11,38555.32
WILLMIDCAPGR,2010-01-12,37908.23
WILLMIDCAPGR,2010-01-13,38322.96
WILLMIDCAPGR,2010-01-14,38382.06
WILLMIDCAPGR,2010-01-15,37777.25
WILLMIDCAPGR,2010-01-19,38252.31
WILLMIDCAPGR,2010-01-20,37838.20
WILLMIDCAPGR,2010-01-21,37163.54
WILLMIDCAPGR,2010-01-22,36325.62
WILLMIDCAPGR,2010-01-25,36412.77
WILLMIDCAPGR,2010-01-26,36245.42
WILLMIDCAPGR,2010-01-27,36338.90
WILLMIDCAPGR,2010-01-28,35799.96
WILLMIDCAPGR,2010-01-29,35210.88
WILLMIDCAPGR,2010-02-01,35917.47
WILLMIDCAPGR,2010-02-02,36384.37
WILLMIDCAPGR,2010-02-03,36175.38
WILLMIDCAPGR,2010-02-04,34760.49
WILLMIDCAPGR,2010-02-05,34821.05
WILLMIDCAPGR,2010-02-08,34622.52
WILLMIDCAPGR,2010-02-09,35135.38
WILLMIDCAPGR,2010-02-10,35077.06
WILLMIDCAPGR,2010-02-11,35712.97
WILLMIDCAPGR,2010-02-12,35913.29
WILLMIDCAPGR,2010-02-16,36572.60
WILLMIDCAPGR,2010-02-17,36883.89
WILLMIDCAPGR,2010-02-18,37163.38
WILLMIDCAPGR,2010-02-19,37307.95
WILLMIDCAPGR,2010-02-22,37252.18
WILLMIDCAPGR,2010-02-23,36596.14
WILLMIDCAPGR,2010-02-24,36883.80
WILLMIDCAPGR,2010-02-25,36953.12
WILLMIDCAPGR,2010-02-26,37074.73
WILLMIDCAPGR,2010-03-01,37808.56
WILLMIDCAPGR,2010-03-02,38183.16
WILLMIDCAPGR,2010-03-03,38249.02
WILLMIDCAPGR,2010-03-04,38322.48
WILLMIDCAPGR,2010-03-05,38965.57
WILLMIDCAPGR,2010-03-08,39010.27
WILLMIDCAPGR,2010-03-09,39062.56
WILLMIDCAPGR,2010-03-10,39414.51
WILLMIDCAPGR,2010-03-11,39539.75
WILLMIDCAPGR,2010-03-12,39659.12
WILLMIDCAPGR,2010-03-15,39487.69
WILLMIDCAPGR,2010-03-16,39951.59
WILLMIDCAPGR,2010-03-17,40219.54
WILLMIDCAPGR,2010-03-18,39933.33
WILLMIDCAPGR,2010-03-19,39491.54
WILLMIDCAPGR,2010-03-22,39956.03
WILLMIDCAPGR,2010-03-23,40412.03
WILLMIDCAPGR,2010-03-24,40040.67
WILLMIDCAPGR,2010-03-25,39650.07
WILLMIDCAPGR,2010-03-26,39660.29
WILLMIDCAPGR,2010-03-29,40085.09
WILLMIDCAPGR,2010-03-30,40108.63
WILLMIDCAPGR,2010-03-31,39947.15
WILLMIDCAPGR,2010-04-01,40375.78
WILLMIDCAPGR,2010-04-05,41013.08
WILLMIDCAPGR,2010-04-06,41029.05
WILLMIDCAPGR,2010-04-07,40822.10
WILLMIDCAPGR,2010-04-08,40766.63
WILLMIDCAPGR,2010-04-09,41145.63
WILLMIDCAPGR,2010-04-12,41260.55
WILLMIDCAPGR,2010-04-13,41364.64
WILLMIDCAPGR,2010-04-14,41964.12
WILLMIDCAPGR,2010-04-15,42031.52
WILLMIDCAPGR,2010-04-16,41439.94
WILLMIDCAPGR,2010-04-19,41180.27
WILLMIDCAPGR,2010-04-20,41707.25
WILLMIDCAPGR,2010-04-21,41792.40
WILLMIDCAPGR,2010-04-22,42233.66
WILLMIDCAPGR,2010-04-23,42660.05
WILLMIDCAPGR,2010-04-26,42511.75
WILLMIDCAPGR,2010-04-27,41433.14
WILLMIDCAPGR,2010-04-28,41422.61
WILLMIDCAPGR,2010-04-29,41977.01
WILLMIDCAPGR,2010-04-30,41123.46
WILLMIDCAPGR,2010-05-03,41711.73
WILLMIDCAPGR,2010-05-04,40431.73
WILLMIDCAPGR,2010-05-05,39888.82
WILLMIDCAPGR,2010-05-06,38516.56
WILLMIDCAPGR,2010-05-07,37479.40
WILLMIDCAPGR,2010-05-10,39528.97
WILLMIDCAPGR,2010-05-11,39471.68
WILLMIDCAPGR,2010-05-12,40477.14
WILLMIDCAPGR,2010-05-13,40196.69
WILLMIDCAPGR,2010-05-14,39261.96
WILLMIDCAPGR,2010-05-17,39243.38
WILLMIDCAPGR,2010-05-18,38624.42
WILLMIDCAPGR,2010-05-19,38221.58
WILLMIDCAPGR,2010-05-20,36559.85
WILLMIDCAPGR,2010-05-21,37171.09
WILLMIDCAPGR,2010-05-24,36826.20
WILLMIDCAPGR,2010-05-25,36837.85
WILLMIDCAPGR,2010-05-26,36963.11
WILLMIDCAPGR,2010-05-27,38492.87
WILLMIDCAPGR,2010-05-28,38039.45
WILLMIDCAPGR,2010-06-01,36860.78
WILLMIDCAPGR,2010-06-02,37997.63
WILLMIDCAPGR,2010-06-03,38445.17
WILLMIDCAPGR,2010-06-04,36847.95
WILLMIDCAPGR,2010-06-07,35971.37
WILLMIDCAPGR,2010-06-08,36063.08
WILLMIDCAPGR,2010-06-09,36213.25
WILLMIDCAPGR,2010-06-10,37454.75
WILLMIDCAPGR,2010-06-11,37867.96
WILLMIDCAPGR,2010-06-14,37992.95
WILLMIDCAPGR,2010-06-15,38971.26
WILLMIDCAPGR,2010-06-16,38817.60
WILLMIDCAPGR,2010-06-17,38699.98
WILLMIDCAPGR,2010-06-18,38713.94
WILLMIDCAPGR,2010-06-21,38467.89
WILLMIDCAPGR,2010-06-22,37654.59
WILLMIDCAPGR,2010-06-23,37653.04
WILLMIDCAPGR,2010-06-24,36907.08
WILLMIDCAPGR,2010-06-25,37283.54
WILLMIDCAPGR,2010-06-28,37132.96
WILLMIDCAPGR,2010-06-29,35681.95
WILLMIDCAPGR,2010-06-30,35392.95
WILLMIDCAPGR,2010-07-01,35194.67
WILLMIDCAPGR,2010-07-02,34940.23
WILLMIDCAPGR,2010-07-06,34862.05
WILLMIDCAPGR,2010-07-07,36132.36
WILLMIDCAPGR,2010-07-08,36505.84
WILLMIDCAPGR,2010-07-09,36875.45
WILLMIDCAPGR,2010-07-12,36572.92
WILLMIDCAPGR,2010-07-13,37393.06
WILLMIDCAPGR,2010-07-14,37360.61
WILLMIDCAPGR,2010-07-15,37346.01
WILLMIDCAPGR,2010-07-16,36131.46
WILLMIDCAPGR,2010-07-19,36308.16
WILLMIDCAPGR,2010-07-20,36937.96
WILLMIDCAPGR,2010-07-21,36482.29
WILLMIDCAPGR,2010-07-22,37422.69
WILLMIDCAPGR,2010-07-23,38095.09
WILLMIDCAPGR,2010-07-26,38733.33
WILLMIDCAPGR,2010-07-27,38295.60
WILLMIDCAPGR,2010-07-28,37788.08
WILLMIDCAPGR,2010-07-29,37600.70
WILLMIDCAPGR,2010-07-30,37754.39
WILLMIDCAPGR,2010-08-02,38490.68
WILLMIDCAPGR,2010-08-03,38208.69
WILLMIDCAPGR,2010-08-04,38701.31
WILLMIDCAPGR,2010-08-05,38598.99
WILLMIDCAPGR,2010-08-06,38574.34
WILLMIDCAPGR,2010-08-09,38907.85
WILLMIDCAPGR,2010-08-10,38359.63
WILLMIDCAPGR,2010-08-11,37029.52
WILLMIDCAPGR,2010-08-12,36875.45
WILLMIDCAPGR,2010-08-13,36691.52
WILLMIDCAPGR,2010-08-16,36746.16
WILLMIDCAPGR,2010-08-17,37369.30
WILLMIDCAPGR,2010-08-18,37498.79
WILLMIDCAPGR,2010-08-19,36910.87
WILLMIDCAPGR,2010-08-20,36840.62
WILLMIDCAPGR,2010-08-23,36495.48
WILLMIDCAPGR,2010-08-24,35814.82
WILLMIDCAPGR,2010-08-25,36089.08
WILLMIDCAPGR,2010-08-26,35816.49
WILLMIDCAPGR,2010-08-27,36621.47
WILLMIDCAPGR,2010-08-30,36017.18
WILLMIDCAPGR,2010-08-31,35940.76
WILLMIDCAPGR,2010-09-01,37228.43
WILLMIDCAPGR,2010-09-02,37815.59
WILLMIDCAPGR,2010-09-03,38358.25
WILLMIDCAPGR,2010-09-07,37848.16
WILLMIDCAPGR,2010-09-08,38177.15
WILLMIDCAPGR,2010-09-09,38225.20
WILLMIDCAPGR,2010-09-10,38369.55
WILLMIDCAPGR,2010-09-13,39093.59
WILLMIDCAPGR,2010-09-14,39098.51
WILLMIDCAPGR,2010-09-15,39248.68
WILLMIDCAPGR,2010-09-16,39154.29
WILLMIDCAPGR,2010-09-17,39287.82
WILLMIDCAPGR,2010-09-20,39928.42
WILLMIDCAPGR,2010-09-21,39775.54
WILLMIDCAPGR,2010-09-22,39424.46
WILLMIDCAPGR,2010-09-23,39164.55
WILLMIDCAPGR,2010-09-24,40171.59
WILLMIDCAPGR,2010-09-27,40090.06
WILLMIDCAPGR,2010-09-28,40443.75
WILLMIDCAPGR,2010-09-29,40480.23
WILLMIDCAPGR,2010-09-30,40485.45
WILLMIDCAPGR,2010-10-01,40605.66
WILLMIDCAPGR,2010-10-04,40061.65
WILLMIDCAPGR,2010-10-05,40959.57
WILLMIDCAPGR,2010-10-06,40674.49
WILLMIDCAPGR,2010-10-07,40651.86
WILLMIDCAPGR,2010-10-08,41143.53
WILLMIDCAPGR,2010-10-11,41246.07
WILLMIDCAPGR,2010-10-12,41404.70
WILLMIDCAPGR,2010-10-13,41836.90
WILLMIDCAPGR,2010-10-14,41523.72
WILLMIDCAPGR,2010-10-15,41582.68
WILLMIDCAPGR,2010-10-18,41715.81
WILLMIDCAPGR,2010-10-19,40907.73
WILLMIDCAPGR,2010-10-20,41388.88
WILLMIDCAPGR,2010-10-21,41360.93
WILLMIDCAPGR,2010-10-22,41791.00
WILLMIDCAPGR,2010-10-25,42092.10
WILLMIDCAPGR,2010-10-26,42095.20
WILLMIDCAPGR,2010-10-27,42133.02
WILLMIDCAPGR,2010-10-28,42100.54
WILLMIDCAPGR,2010-10-29,42375.37
WILLMIDCAPGR,2010-11-01,42388.11
WILLMIDCAPGR,2010-11-02,42892.76
WILLMIDCAPGR,2010-11-03,42937.65
WILLMIDCAPGR,2010-11-04,43705.89
WILLMIDCAPGR,2010-11-05,44045.92
WILLMIDCAPGR,2010-11-08,44120.51
WILLMIDCAPGR,2010-11-09,43779.98
WILLMIDCAPGR,2010-11-10,44142.90
WILLMIDCAPGR,2010-11-11,44155.16
WILLMIDCAPGR,2010-11-12,43436.06
WILLMIDCAPGR,2010-11-15,43491.47
WILLMIDCAPGR,2010-11-16,42823.87
WILLMIDCAPGR,2010-11-17,43063.38
WILLMIDCAPGR,2010-11-18,43735.92
WILLMIDCAPGR,2010-11-19,43948.06
WILLMIDCAPGR,2010-11-22,44240.60
WILLMIDCAPGR,2010-11-23,43715.22
WILLMIDCAPGR,2010-11-24,44621.08
WILLMIDCAPGR,2010-11-26,44398.85
WILLMIDCAPGR,2010-11-29,44228.44
WILLMIDCAPGR,2010-11-30,43990.65
WILLMIDCAPGR,2010-12-01,44925.23
WILLMIDCAPGR,2010-12-02,45543.79
WILLMIDCAPGR,2010-12-03,45893.43
WILLMIDCAPGR,2010-12-06,45929.57
WILLMIDCAPGR,2010-12-07,45985.38
WILLMIDCAPGR,2010-12-08,45973.86
WILLMIDCAPGR,2010-12-09,46223.74
WILLMIDCAPGR,2010-12-10,46713.33
WILLMIDCAPGR,2010-12-13,46545.36
WILLMIDCAPGR,2010-12-14,46511.89
WILLMIDCAPGR,2010-12-15,46248.71
WILLMIDCAPGR,2010-12-16,46746.40
WILLMIDCAPGR,2010-12-17,46940.32
WILLMIDCAPGR,2010-12-20,46879.65
WILLMIDCAPGR,2010-12-21,47244.26
WILLMIDCAPGR,2010-12-22,47266.85
WILLMIDCAPGR,2010-12-23,47144.73
WILLMIDCAPGR,2010-12-27,47109.08
WILLMIDCAPGR,2010-12-28,47011.10
WILLMIDCAPGR,2010-12-29,47222.02
WILLMIDCAPGR,2010-12-30,47272.51
WILLMIDCAPGR,2010-12-31,47024.10
WILLMIDCAPGR,2011-01-03,47691.79
WILLMIDCAPGR,2011-01-04,47329.05
WILLMIDCAPGR,2011-01-05,47689.55
WILLMIDCAPGR,2011-01-06,47614.80
WILLMIDCAPGR,2011-01-07,47540.08
WILLMIDCAPGR,2011-01-10,47815.20
WILLMIDCAPGR,2011-01-11,48111.73
WILLMIDCAPGR,2011-01-12,48530.22
WILLMIDCAPGR,2011-01-13,48522.09
WILLMIDCAPGR,2011-01-14,48760.18
WILLMIDCAPGR,2011-01-18,49021.54
WILLMIDCAPGR,2011-01-19,48206.68
WILLMIDCAPGR,2011-01-20,47638.67
WILLMIDCAPGR,2011-01-21,47546.90
WILLMIDCAPGR,2011-01-24,47962.56
WILLMIDCAPGR,2011-01-25,47900.87
WILLMIDCAPGR,2011-01-26,48654.00
WILLMIDCAPGR,2011-01-27,48924.33
WILLMIDCAPGR,2011-01-28,48015.72
WILLMIDCAPGR,2011-01-31,48492.65
WILLMIDCAPGR,2011-02-01,49279.82
WILLMIDCAPGR,2011-02-02,49303.59
WILLMIDCAPGR,2011-02-03,49498.48
WILLMIDCAPGR,2011-02-04,49935.16
WILLMIDCAPGR,2011-02-07,50362.04
WILLMIDCAPGR,2011-02-08,50561.29
WILLMIDCAPGR,2011-02-09,50357.76
WILLMIDCAPGR,2011-02-10,50708.42
WILLMIDCAPGR,2011-02-11,51265.28
WILLMIDCAPGR,2011-02-14,51637.98
WILLMIDCAPGR,2011-02-15,51265.28
WILLMIDCAPGR,2011-02-16,51710.51
WILLMIDCAPGR,2011-02-17,51929.40
WILLMIDCAPGR,2011-02-18,51898.22
WILLMIDCAPGR,2011-02-22,50437.19
WILLMIDCAPGR,2011-02-23,49693.13
WILLMIDCAPGR,2011-02-24,49868.04
WILLMIDCAPGR,2011-02-25,50912.00
WILLMIDCAPGR,2011-02-28,50985.91
WILLMIDCAPGR,2011-03-01,50130.00
WILLMIDCAPGR,2011-03-02,50557.50
WILLMIDCAPGR,2011-03-03,51640.95
WILLMIDCAPGR,2011-03-04,51447.27
WILLMIDCAPGR,2011-03-07,50671.18
WILLMIDCAPGR,2011-03-08,51135.38
WILLMIDCAPGR,2011-03-09,50905.13
WILLMIDCAPGR,2011-03-10,49940.23
WILLMIDCAPGR,2011-03-11,50308.45
WILLMIDCAPGR,2011-03-14,49969.70
WILLMIDCAPGR,2011-03-15,49580.09
WILLMIDCAPGR,2011-03-16,49001.84
WILLMIDCAPGR,2011-03-17,49263.85
WILLMIDCAPGR,2011-03-18,49421.04
WILLMIDCAPGR,2011-03-21,50556.54
WILLMIDCAPGR,2011-03-22,50291.46
WILLMIDCAPGR,2011-03-23,50439.39
WILLMIDCAPGR,2011-03-24,50969.99
WILLMIDCAPGR,2011-03-25,51315.89
WILLMIDCAPGR,2011-03-28,51102.62
WILLMIDCAPGR,2011-03-29,51625.68
WILLMIDCAPGR,2011-03-30,52219.03
WILLMIDCAPGR,2011-03-31,52486.95
WILLMIDCAPGR,2011-04-01,52757.36
WILLMIDCAPGR,2011-04-04,52901.37
WILLMIDCAPGR,2011-04-05,53126.34
WILLMIDCAPGR,2011-04-06,52949.60
WILLMIDCAPGR,2011-04-07,52701.57
WILLMIDCAPGR,2011-04-08,52368.78
WILLMIDCAPGR,2011-04-11,51885.78
WILLMIDCAPGR,2011-04-12,51323.37
WILLMIDCAPGR,2011-04-13,51699.27
WILLMIDCAPGR,2011-04-14,51622.76
WILLMIDCAPGR,2011-04-15,51991.81
WILLMIDCAPGR,2011-04-18,51064.73
WILLMIDCAPGR,2011-04-19,51429.96
WILLMIDCAPGR,2011-04-20,52451.33
WILLMIDCAPGR,2011-04-21,53000.32
WILLMIDCAPGR,2011-04-25,53013.23
WILLMIDCAPGR,2011-04-26,53369.66
WILLMIDCAPGR,2011-04-27,53811.63
WILLMIDCAPGR,2011-04-28,53853.49
WILLMIDCAPGR,2011-04-29,54163.96
WILLMIDCAPGR,2011-05-02,53751.39
WILLMIDCAPGR,2011-05-03,53047.66
WILLMIDCAPGR,2011-05-04,52525.74
WILLMIDCAPGR,2011-05-05,52469.84
WILLMIDCAPGR,2011-05-06,52690.44
WILLMIDCAPGR,2011-05-09,53296.54
WILLMIDCAPGR,2011-05-10,53917.92
WILLMIDCAPGR,2011-05-11,53258.03
WILLMIDCAPGR,2011-05-12,53570.56
WILLMIDCAPGR,2011-05-13,52989.56
WILLMIDCAPGR,2011-05-16,52345.21
WILLMIDCAPGR,2011-05-17,52014.39
WILLMIDCAPGR,2011-05-18,53008.58
WILLMIDCAPGR,2011-05-19,53047.53
WILLMIDCAPGR,2011-05-20,52645.67
WILLMIDCAPGR,2011-05-23,51696.17
WILLMIDCAPGR,2011-05-24,51540.95
WILLMIDCAPGR,2011-05-25,52046.79
WILLMIDCAPGR,2011-05-26,52607.87
WILLMIDCAPGR,2011-05-27,52993.54
WILLMIDCAPGR,2011-05-31,53462.65
WILLMIDCAPGR,2011-06-01,52131.74
WILLMIDCAPGR,2011-06-02,52220.35
WILLMIDCAPGR,2011-06-03,51399.78
WILLMIDCAPGR,2011-06-06,50495.68
WILLMIDCAPGR,2011-06-07,50575.31
WILLMIDCAPGR,2011-06-08,49939.86
WILLMIDCAPGR,2011-06-09,50391.74
WILLMIDCAPGR,2011-06-10,49541.16
WILLMIDCAPGR,2011-06-13,49321.65
WILLMIDCAPGR,2011-06-14,50268.09
WILLMIDCAPGR,2011-06-15,49442.61
WILLMIDCAPGR,2011-06-16,49205.63
WILLMIDCAPGR,2011-06-17,49261.15
WILLMIDCAPGR,2011-06-20,49630.45
WILLMIDCAPGR,2011-06-21,50855.49
WILLMIDCAPGR,2011-06-22,50626.33
WILLMIDCAPGR,2011-06-23,50819.35
WILLMIDCAPGR,2011-06-24,50224.03
WILLMIDCAPGR,2011-06-27,50543.23
WILLMIDCAPGR,2011-06-28,51509.80
WILLMIDCAPGR,2011-06-29,51918.16
WILLMIDCAPGR,2011-06-30,52393.18
WILLMIDCAPGR,2011-07-01,53253.39
WILLMIDCAPGR,2011-07-05,53407.92
WILLMIDCAPGR,2011-07-06,53677.40
WILLMIDCAPGR,2011-07-07,54171.43
WILLMIDCAPGR,2011-07-08,53806.16
WILLMIDCAPGR,2011-07-11,52441.79
WILLMIDCAPGR,2011-07-12,52109.32
WILLMIDCAPGR,2011-07-13,52428.82
WILLMIDCAPGR,2011-07-14,51736.04
WILLMIDCAPGR,2011-07-15,52070.55
WILLMIDCAPGR,2011-07-18,51380.70
WILLMIDCAPGR,2011-07-19,52535.59
WILLMIDCAPGR,2011-07-20,52289.53
WILLMIDCAPGR,2011-07-21,52774.26
WILLMIDCAPGR,2011-07-22,53049.83
WILLMIDCAPGR,2011-07-25,52644.13
WILLMIDCAPGR,2011-07-26,52320.63
WILLMIDCAPGR,2011-07-27,50720.89
WILLMIDCAPGR,2011-07-28,50367.59
WILLMIDCAPGR,2011-07-29,50175.58
WILLMIDCAPGR,2011-08-01,49798.78
WILLMIDCAPGR,2011-08-02,48189.96
WILLMIDCAPGR,2011-08-03,48560.22
WILLMIDCAPGR,2011-08-04,45405.64
WILLMIDCAPGR,2011-08-05,44552.17
WILLMIDCAPGR,2011-08-08,40686.76
WILLMIDCAPGR,2011-08-09,43239.90
WILLMIDCAPGR,2011-08-10,41740.29
WILLMIDCAPGR,2011-08-11,44024.89
WILLMIDCAPGR,2011-08-12,44486.48
WILLMIDCAPGR,2011-08-15,45547.13
WILLMIDCAPGR,2011-08-16,44723.33
WILLMIDCAPGR,2011-08-17,44372.19
WILLMIDCAPGR,2011-08-18,41552.42
WILLMIDCAPGR,2011-08-19,40716.90
WILLMIDCAPGR,2011-08-22,40806.04
WILLMIDCAPGR,2011-08-23,42716.26
WILLMIDCAPGR,2011-08-24,43257.66
WILLMIDCAPGR,2011-08-25,42291.05
WILLMIDCAPGR,2011-08-26,43677.33
WILLMIDCAPGR,2011-08-29,45477.50
WILLMIDCAPGR,2011-08-30,45787.81
WILLMIDCAPGR,2011-08-31,45914.68
WILLMIDCAPGR,2011-09-01,45187.86
WILLMIDCAPGR,2011-09-02,43768.49
WILLMIDCAPGR,2011-09-06,43429.49
WILLMIDCAPGR,2011-09-07,45183.52
WILLMIDCAPGR,2011-09-08,44554.87
WILLMIDCAPGR,2011-09-09,43292.18
WILLMIDCAPGR,2011-09-12,43577.67
WILLMIDCAPGR,2011-09-13,44357.40
WILLMIDCAPGR,2011-09-14,45157.47
WILLMIDCAPGR,2011-09-15,45790.02
WILLMIDCAPGR,2011-09-16,45743.81
WILLMIDCAPGR,2011-09-19,45225.04
WILLMIDCAPGR,2011-09-20,44510.89
WILLMIDCAPGR,2011-09-21,43059.60
WILLMIDCAPGR,2011-09-22,41171.32
WILLMIDCAPGR,2011-09-23,41675.24
WILLMIDCAPGR,2011-09-26,42517.28
WILLMIDCAPGR,2011-09-27,43330.59
WILLMIDCAPGR,2011-09-28,41802.99
WILLMIDCAPGR,2011-09-29,42005.58
WILLMIDCAPGR,2011-09-30,40827.79
WILLMIDCAPGR,2011-10-03,38887.55
WILLMIDCAPGR,2011-10-04,40364.45
WILLMIDCAPGR,2011-10-05,41470.88
WILLMIDCAPGR,2011-10-06,42562.80
WILLMIDCAPGR,2011-10-07,41935.30
WILLMIDCAPGR,2011-10-10,43448.43
WILLMIDCAPGR,2011-10-11,43600.52
WILLMIDCAPGR,2011-10-12,44202.37
WILLMIDCAPGR,2011-10-13,44273.18
WILLMIDCAPGR,2011-10-14,45110.33
WILLMIDCAPGR,2011-10-17,43926.52
WILLMIDCAPGR,2011-10-18,44793.24
WILLMIDCAPGR,2011-10-19,43973.36
WILLMIDCAPGR,2011-10-20,44192.12
WILLMIDCAPGR,2011-10-21,45172.26
WILLMIDCAPGR,2011-10-24,46635.80
WILLMIDCAPGR,2011-10-25,45598.54
WILLMIDCAPGR,2011-10-26,46165.70
WILLMIDCAPGR,2011-10-27,48003.33
WILLMIDCAPGR,2011-10-28,48143.72
WILLMIDCAPGR,2011-10-31,46900.97
WILLMIDCAPGR,2011-11-01,45431.83
WILLMIDCAPGR,2011-11-02,46413.03
WILLMIDCAPGR,2011-11-03,47553.99
WILLMIDCAPGR,2011-11-04,47703.44
WILLMIDCAPGR,2011-11-07,47644.45
WILLMIDCAPGR,2011-11-08,48092.27
WILLMIDCAPGR,2011-11-09,46087.69
WILLMIDCAPGR,2011-11-10,46372.52
WILLMIDCAPGR,2011-11-11,47409.71
WILLMIDCAPGR,2011-11-14,47070.64
WILLMIDCAPGR,2011-11-15,47464.12
WILLMIDCAPGR,2011-11-16,46748.04
