Date, Open, High, Low, Close
3/1/2019,1051.54,1051.54,1051.54,1051.54
2/28/2019,1050.95,1050.95,1050.95,1050.95
2/27/2019,1061.26,1061.26,1061.26,1061.26
2/26/2019,1064.94,1064.94,1064.94,1064.94
2/25/2019,1067.64,1067.64,1067.64,1067.64
2/22/2019,1058.65,1058.65,1058.65,1058.65
2/21/2019,1050.99,1050.99,1050.99,1050.99
2/20/2019,1049.32,1049.32,1049.32,1049.32
2/19/2019,1036.97,1036.97,1036.97,1036.97
2/18/2019,1036.73,1036.73,1036.73,1036.73
2/15/2019,1030.64,1030.64,1030.64,1030.64
2/14/2019,1039.19,1039.19,1039.19,1039.19
2/13/2019,1041.84,1041.84,1041.84,1041.84
2/12/2019,1042.13,1042.13,1042.13,1042.13
2/11/2019,1035.41,1035.41,1035.41,1035.41
2/8/2019,1036.03,1036.03,1036.03,1036.03
2/7/2019,1041.97,1041.97,1041.97,1041.97
2/6/2019,1048.46,1048.46,1048.46,1048.46
2/5/2019,1051.9,1051.9,1051.9,1051.9
2/4/2019,1048.05,1048.05,1048.05,1048.05
2/1/2019,1050.2,1050.2,1050.2,1050.2
1/31/2019,1049.93,1049.93,1049.93,1049.93
1/30/2019,1036.63,1036.63,1036.63,1036.63
1/29/2019,1029.75,1029.75,1029.75,1029.75
1/28/2019,1028.06,1028.06,1028.06,1028.06
1/25/2019,1032.34,1032.34,1032.34,1032.34
1/24/2019,1019.44,1019.44,1019.44,1019.44
1/23/2019,1011.56,1011.56,1011.56,1011.56
1/22/2019,1010.63,1010.63,1010.63,1010.63
1/21/2019,1018.45,1018.45,1018.45,1018.45
